Identificador_Equipo,Nombre_Equipo,Tipo_Equipo,Línea,Proceso,Criticidad,Fecha_Observacion,Falla_Real,Prediccion,Probabilidad_Falla_7_Dias,Probabilidad_Falla_7_Dias_Pct,Modelo
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-07-18,0,0,0.019,1.9,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-07-19,0,0,0.0201,2.01,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-07-20,0,0,0.0102,1.02,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-07-21,0,0,0.0138,1.38,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-07-22,0,0,0.0149,1.49,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-07-23,0,0,0.0186,1.86,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-07-24,0,0,0.0166,1.66,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-07-25,0,0,0.0076,0.76,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-07-26,0,0,0.0159,1.59,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-07-27,0,0,0.0167,1.67,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-07-28,0,0,0.0169,1.69,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-07-29,0,0,0.0145,1.45,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-07-30,0,0,0.0186,1.86,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-07-31,0,0,0.0195,1.95,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-01,0,0,0.0106,1.06,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-02,0,0,0.0182,1.82,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-03,0,0,0.0169,1.69,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-04,0,0,0.0163,1.63,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-05,0,0,0.0287,2.87,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-06,0,0,0.0255,2.55,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-07,0,0,0.0154,1.54,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-08,0,0,0.0252,2.52,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-09,0,0,0.0154,1.54,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-10,0,0,0.0167,1.67,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-11,0,0,0.0153,1.53,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-12,0,0,0.0172,1.72,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-13,0,0,0.0314,3.14,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-14,0,0,0.0077,0.77,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-15,0,0,0.0167,1.67,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-16,0,0,0.0188,1.88,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-17,0,0,0.0197,1.97,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-18,0,0,0.0095,0.95,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-19,0,0,0.0109,1.09,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-20,0,0,0.0199,1.99,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-21,0,0,0.0189,1.89,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-22,0,0,0.0262,2.62,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-23,0,0,0.0163,1.63,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-24,0,0,0.017,1.7,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-25,0,0,0.024,2.4,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-26,0,0,0.0232,2.32,Random Forest
279116,Congelador industrial 25,Congelador industrial,Línea de Helados 01,Congelación,Baja,2026-08-27,0,0,0.0136,1.36,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-05,0,0,0.009,0.9,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-06,0,0,0.0038,0.38,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-07,0,0,0.0691,6.91,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-08,0,0,0.0092,0.92,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-09,0,0,0.0172,1.72,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-10,0,0,0.0089,0.89,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-11,0,0,0.0104,1.04,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-12,0,0,0.0079,0.79,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-13,0,0,0.0088,0.88,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-14,0,0,0.0063,0.63,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-15,0,0,0.0053,0.53,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-16,0,0,0.0263,2.63,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-17,0,0,0.015,1.5,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-18,0,0,0.0086,0.86,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-19,0,0,0.0021,0.21,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-20,0,0,0.016,1.6,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-21,0,0,0.0083,0.83,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-22,0,0,0.0067,0.67,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-23,0,0,0.0183,1.83,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-24,0,0,0.0115,1.15,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-25,0,0,0.0244,2.44,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-26,0,0,0.007,0.7,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-27,0,0,0.0079,0.79,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-28,0,0,0.0071,0.71,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-29,0,0,0.0165,1.65,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-06-30,0,0,0.0026,0.26,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-01,0,0,0.0159,1.59,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-02,0,0,0.0504,5.04,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-03,0,0,0.0025,0.25,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-04,0,0,0.0065,0.65,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-05,0,0,0.01,1.0,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-06,0,0,0.0044,0.44,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-07,0,0,0.0116,1.16,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-08,0,0,0.0063,0.63,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-09,0,0,0.0282,2.82,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-10,0,0,0.0144,1.44,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-11,0,0,0.0082,0.82,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-12,0,0,0.023,2.3,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-13,0,0,0.0172,1.72,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-14,0,0,0.1126,11.26,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-15,0,0,0.0457,4.57,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-16,0,0,0.0209,2.09,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-17,0,0,0.0177,1.77,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-18,0,0,0.0068,0.68,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-19,0,0,0.0862,8.62,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-20,0,0,0.0286,2.86,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-21,0,0,0.0045,0.45,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-22,0,0,0.0195,1.95,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-23,0,0,0.0729,7.29,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-24,0,0,0.0084,0.84,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-25,0,0,0.0443,4.43,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-26,0,0,0.3086,30.86,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-27,0,0,0.2607,26.07,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-28,0,0,0.1417,14.17,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-29,0,0,0.273,27.3,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-30,0,0,0.3569,35.69,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-07-31,0,0,0.1685,16.85,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-01,0,1,0.5368,53.68,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-02,0,1,0.5687,56.87,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-03,0,1,0.7541,75.41,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-04,0,1,0.7483,74.83,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-05,0,1,0.9473,94.73,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-06,1,1,0.9494,94.94,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-07,1,1,0.9738,97.38,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-08,1,1,0.9843,98.43,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-09,1,1,0.9805,98.05,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-10,1,1,0.9845,98.45,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-11,1,1,0.9864,98.64,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-12,1,1,0.9866,98.66,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-13,0,0,0.0316,3.16,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-14,0,0,0.0086,0.86,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-15,0,0,0.0082,0.82,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-16,0,0,0.0118,1.18,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-17,0,0,0.0201,2.01,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-18,0,0,0.019,1.9,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-19,0,0,0.0262,2.62,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-20,0,0,0.0115,1.15,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-21,0,0,0.0301,3.01,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-22,0,0,0.0301,3.01,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-23,0,0,0.0166,1.66,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-24,0,0,0.0262,2.62,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-25,0,0,0.0172,1.72,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-26,0,0,0.0063,0.63,Random Forest
287136,Mezclador industrial 29,Mezclador industrial,Línea de Helados 01,Preparación,Media,2026-08-27,0,0,0.0025,0.25,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-05,0,0,0.0127,1.27,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-06,0,0,0.0258,2.58,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-07,0,0,0.0279,2.79,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-08,0,0,0.0125,1.25,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-09,0,0,0.0025,0.25,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-10,0,0,0.0104,1.04,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-11,0,0,0.0042,0.42,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-12,0,0,0.0104,1.04,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-13,0,0,0.0012,0.12,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-14,0,0,0.0096,0.96,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-15,0,0,0.0084,0.84,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-16,0,0,0.0007,0.07,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-17,0,0,0.0117,1.17,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-18,0,0,0.0025,0.25,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-19,0,0,0.0007,0.07,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-20,0,0,0.0114,1.14,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-21,0,0,0.017,1.7,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-22,0,0,0.0105,1.05,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-23,0,0,0.0293,2.93,Random Forest
291860,Homogeneizador 03,Homogeneizador,Línea de Helados 03,Preparación,Media,2026-06-24,0,0,0.0131,1.31,Random Forest
